Affiliate_id,Affiliate_name,City,State,Country,Latitude,Longitude
14751,CrossFit Wild Boar,Pontardawe,Swansea,United Kingdom,51.765,-3.8805
9985,CrossFit Ystradgynlais,Ystradgynlais,Swansea,United Kingdom,51.7749,-3.7645
12678,CrossFit Dundee,Dundee,Tayside,United Kingdom,,
11255,CrossFit Rudis,Great Bridge,Tipton,United Kingdom,52.5263,-2.0661
20538,Breakstone CrossFit,Cwmbran,Torfaen,United Kingdom,51.6556,-3.0323
12980,CrossFit Shadow Valley,Pontypool,Torfaen,United Kingdom,51.7173,-3.0017
4024,Reebok CrossFit Tyneside,Newcastle,Tyne,United Kingdom,54.9721,-1.59
10668,CrossFit Sunderland SR1,Sunderland,Tyne & Wear,United Kingdom,54.9042,-1.3772
751,CrossFit North East England,Newcastle upon Tyne,Tyne and Wear,United Kingdom,54.9735,-1.6746
10961,CrossFit Northumbria,Newcastle upon Tyne,Tyne and Wear,United Kingdom,55.0088,-1.6659
14818,Boar City CrossFit,North Shields,Tyne and Wear,United Kingdom,55.0036,-1.4486
11410,CrossFit Tailored Training,Washington,Tyne and Wear,United Kingdom,54.8859,-1.5334
11601,CrossFit Glacier,Washington,Tyne and Wear,United Kingdom,54.9087,-1.5114
10173,CrossFit More,Whitley Bay,Tyne and Wear,United Kingdom,55.0431,-1.4477
9950,CrossFit Omagh,Omagh,Tyrone,United Kingdom,,
17083,CrossFit Evolving Kilburn,London,UK,United Kingdom,51.5378,-0.1927
18780,CrossFit MSQD,South Manchester,UK,United Kingdom,53.3972,-2.254
10976,CrossFit 1878,Liverpool,United Kingdom,United Kingdom,53.4266,-2.9717
5836,CrossFit Aberystwyth,Aberystwyth,Wales,United Kingdom,52.4147,-4.0833
1340,Dragon CrossFit,Cardiff,Wales,United Kingdom,51.4736,-3.1756
5508,CrossFit Llantrisant,Pontyclun,Wales,United Kingdom,51.529,-3.3996
128,CrossFit SA1,Swansea,Wales,United Kingdom,51.6203,-3.9218
547,Reebok CrossFit Velocity,Swansea,Wales,United Kingdom,51.6447,-3.9975
5672,CrossFit Swansea,Swansea,Wales,United Kingdom,51.6537,-3.9256
14796,CrossFit Cutback,Swansea,Wales,United Kingdom,51.6752,-4.0019
15384,CrossFit Wrexham,Wrexham,Wales,United Kingdom,53.0482,-2.9141
6293,CrossFit Coventry,Coventry,Warwickshire,United Kingdom,52.4781,-1.4409
19679,Wildcard CrossFit,Coventry,Warwickshire,United Kingdom,52.4077,-1.4938
12524,CrossFit Leamington,Leamington Spa,Warwickshire,United Kingdom,52.2808,-1.5204
11186,CrossFit Volentia,Rugby,Warwickshire,United Kingdom,52.3743,-1.2873
16209,Eton CrossFit,Eton,West Berkshire,United Kingdom,51.4955,-0.6004
13112,M20 CrossFit,Manchester,West Didsbury,United Kingdom,53.4303,-2.2475
12777,CrossFit Murrayfield,Edinburgh,West Lothian,United Kingdom,55.9434,-3.2266
7403,CrossFit Neon,Amblecote,West Midlands,United Kingdom,52.4707,-2.1561
11009,CrossFit Digbeth,Birmingham,West Midlands,United Kingdom,52.4766,-1.8826
13892,Second City CrossFit,Birmingham,West Midlands,United Kingdom,52.4385,-1.9321
20882,Three Witches CrossFit,birmingham,west midlands,United Kingdom,,
8414,CrossFit Solihull,Solihull,West Midlands,United Kingdom,52.3955,-1.8113
9473,CrossFit B76,Sutton Coldfield,West Midlands,United Kingdom,52.5465,-1.7983
7769,CrossFit Wolverhampton,Wolverhampton,West Midlands,United Kingdom,52.5982,-2.0687
19976,V90 CrossFit,Bognor Regis,West Sussex,United Kingdom,50.7983,-0.6727
16941,CrossFit Buzz,Chichester,West Sussex,United Kingdom,50.8405,-0.7791
9141,CrossFit Crawley,Crawley,West Sussex,United Kingdom,51.1348,-0.1895
11165,CrossFit Blackbrook,Hassocks,West Sussex,United Kingdom,50.9473,-0.0933
8498,CrossFit Chichester,Lavant,West Sussex,United Kingdom,50.8754,-0.7882
20640,CrossFit Lineside,Littlehampton,West Sussex,United Kingdom,50.8136,-0.5512
7396,CrossFit Kinisi,Worthing,West Sussex,United Kingdom,50.8581,-0.4042
13390,CrossFit Crosshills,Crosshills,West Yorkshire,United Kingdom,53.9053,-1.9791
12761,CrossFit HX5,Elland,West Yorkshire,United Kingdom,53.6834,-1.8174
11408,CrossFit West Yorkshire,Holbeck,West Yorkshire,United Kingdom,53.7904,-1.5517
14179,CrossFit Iron Fort,Holmfirth,West Yorkshire,United Kingdom,53.5637,-1.8025
13305,CrossFit Huddersfield,Huddersfield,West Yorkshire,United Kingdom,53.6607,-1.7678
11568,CrossFit Regain,Leeds,West Yorkshire,United Kingdom,53.8567,-1.5549
20883,CrossFit Sky Rack,Leeds,West Yorkshire,United Kingdom,53.8283,-1.705
12776,CrossFit Utopia,Morley Leeds,West Yorkshire,United Kingdom,53.7363,-1.6083
15317,CrossFit Pontefract,Pontefract,West Yorkshire,United Kingdom,53.6986,-1.311
14847,CrossFit Boudicca,Sowerby Bridge,West Yorkshire,United Kingdom,53.705,-1.9144
5917,Wakefield CrossFit,Wakefield,West Yorkshire,United Kingdom,53.6707,-1.5151
15922,CrossFit WYP Protect,Wakfield,West Yorkshire,United Kingdom,,
10764,CrossFit Perham Down,Tidworth,Wilts,United Kingdom,,
13872,CrossFit Bath The Bridge,Trowbridge,Wilts,United Kingdom,31.898,-106.4336
18984,CrossFit Hardenhuish,Chippenham,Wiltshire,United Kingdom,,
6571,CrossFit Civitas,Melksham,Wiltshire,United Kingdom,51.3556,-2.1434
3985,Sarum CrossFit,Salisbury,Wiltshire,United Kingdom,51.1002,-1.7868
10356,CrossFit Bulford,Salisbury,Wiltshire,United Kingdom,,
12968,Stonehenge CrossFit,Salisbury,Wiltshire,United Kingdom,51.0612,-1.8081
7547,CrossFit Swindon,Swindon,Wiltshire,United Kingdom,51.5649,-1.8166
16134,CrossFit Armoured Warrior,Tidworth,Wiltshire,United Kingdom,,
14929,CrossFit Civitas Warminster,Warminster,Wiltshire,United Kingdom,51.1803,-2.1922
10436,CrossFit TAC Westbury,Westbury,Wiltshire,United Kingdom,,
15159,CrossFit Sempiternal,Wallasey,Wirral,United Kingdom,53.4069,-3.0629
19154,CrossFit Droitwich,Droitwich,Worcestershire,United Kingdom,52.2827,-2.161
8321,CrossFit WestMids,Worcester,Worcestershire,United Kingdom,52.1954,-2.2072
774,CrossFit Wyre Forest,Bewdley,Worcs,United Kingdom,52.3661,-2.3578
19377,CrossFit Gusto,Bromsgrove,Worcs,United Kingdom,52.3194,-2.0596
15964,CrossFit Defiance,Brighouse,Yorkshire,United Kingdom,53.7012,-1.7838
20751,CrossFit YO4,York,Yorkshire,United Kingdom,53.924,-0.8002
19468,CrossFit Bakewell,Bakewell,,United Kingdom,53.2099,-1.6732
20601,CrossFit Squish,Bridgwater,,United Kingdom,51.095,-3.0071
20688,CrossFit Leanne,Burton on Trent,,United Kingdom,52.7986,-1.6321
19816,CrossFit TG,Cardiff,,United Kingdom,51.5012,-3.1236
10659,CrossFit Belerion,Hayle,,United Kingdom,50.1921,-5.4006
19739,CrossFit BFG,Leicester,,United Kingdom,52.6586,-1.09
20476,WIT CrossFit,London,,United Kingdom,51.5138,-0.0955
20585,Red Sun CrossFit,London,,United Kingdom,51.526,-0.0474
20952,Engine Room CrossFit,London,,United Kingdom,51.5563,-0.1386
19182,CrossFit Peterborough,Peterborough,,United Kingdom,52.557,-0.2635
21234,CrossFit Salford,Salford,,United Kingdom,53.5234,-2.3839
20949,CrossFit FCF,Stanley,,United Kingdom,54.8521,-1.7108
10670,CrossFit Forth Valley,Stirling,,United Kingdom,56.124,-3.9397
18920,Solv CrossFit,Worcester,,United Kingdom,52.1881,-2.2068
10420,CrossFit Gucu,APO,AE,United States,,
14606,Tower Barracks CrossFit,APO,AE,United States,,
14640,Iron Farm CrossFit,apo,AE,United States,,
16470,CrossFit Éohtsé,APO,AE,United States,,
19575,CrossFit Udairi,APO,AE,United States,,
20375,CrossFit Bondsteel,APO,AE,United States,,
17529,CrossFit Wasp,Box 35,AE,United States,,
18874,CrossFit Undeterred,Kabul,AE,United States,,
2427,907 CrossFit,Anchorage,AK,United States,,
3723,CrossFit Anchorage,Anchorage,AK,United States,61.1686,-149.8703
14948,Turnagain CrossFit,Anchorage,AK,United States,61.1524,-149.8621
18030,Redox CrossFit,Anchorage,AK,United States,61.1673,-149.8538
18118,CrossFit Northern Exposure,Anchorage,AK,United States,61.1639,-149.888
19387,CrossFit Alaska,Anchorage,AK,United States,61.1379,-149.8625
1681,Arctic CrossFit,Anchorage (near),AK,United States,,
17741,CrossFit Cordova,Cordova,AK,United States,,
12854,CrossFit Iron Refined,Eagle River,AK,United States,61.3192,-149.5794
17414,CrossFit Eagle River,Eagle River,AK,United States,61.329,-149.5591
19754,Iceman CrossFit,Eielson AFB,AK,United States,,
11393,SunDog CrossFit,Fairbanks,AK,United States,64.8142,-147.7449
18201,CrossFit Fairbanks,Fairbanks,AK,United States,64.8188,-147.6954
2490,CrossFit Arctic Warrior,Fort Wainwright,AK,United States,,
13722,Melaven CrossFit,Ft Wainwright,AK,United States,,
11226,CrossFit Overcome,JBER,AK,United States,61.2744,-149.7872
7172,CrossFit Juneau,Juneau,AK,United States,58.3657,-134.6048
10331,Kenai Central High CrossFit,Kenai,AK,United States,,
13050,Kenai Middle School CrossFit,Kenai,AK,United States,,
4783,Ketchikan CrossFit,Ketchikan,AK,United States,55.3606,-131.6985
9115,CrossFit Kodiak Island,Kodiak,AK,United States,57.8097,-152.3683
9315,Archipelago CrossFit,Kodiak,AK,United States,57.7037,-152.5906
15038,Nikiski CrossFit,Nikiski,AK,United States,,
7306,CrossFit North Pole,North Pole,AK,United States,64.7601,-147.3058
2551,Mat-Su CrossFit,Palmer,AK,United States,61.5981,-149.2592
3959,CrossFit Grizzly,Palmer,AK,United States,61.5972,-149.2679
10586,CrossFit Seward,Seward,AK,United States,60.1505,-149.419
14530,CrossFit Seahawk Country,Seward,AK,United States,,
14804,Big Iron CrossFit,Sitka,AK,United States,,
8386,CrossFit Kainos,Soldotna,AK,United States,60.4915,-151.0654
11995,Skyview CrossFit,Soldotna,AK,United States,,
12842,CrossFit Certitude,Soldotna,AK,United States,60.493,-151.1502
13065,Sohi CrossFit,Soldotna,AK,United States,,
9850,CrossFit Dutch Harbor,Unalaska,AK,United States,53.8738,-166.5331
5797,Denali CrossFit,Wasilla,AK,United States,61.5892,-149.4437
12927,CrossFit Telos,Wasilla,AK,United States,61.496,-149.6132
20257,Hawk On CrossFit,Wasilla,AK,United States,,
5205,CrossFit Riverchase,35124,AL,United States,33.3298,-86.7954
4920,CrossFit Alabaster,Alabaster,AL,United States,33.2443,-86.8164
4970,CrossFit Sky Soldiers,Alabaster,AL,United States,33.2565,-86.8009
19054,More than Conquerors CrossFit,Albertville,AL,United States,34.27,-86.2088
6501,CrossFit Andalusia,Andalusia,AL,United States,31.3082,-86.4792
13211,Model City CrossFit,Anniston,AL,United States,33.6884,-85.8248
9816,CrossFit Ashford,Ashford,AL,United States,31.1833,-85.236
3188,CrossFit on the Plains,Auburn,AL,United States,32.6117,-85.4633
5223,All In CrossFit,Auburn,AL,United States,32.5687,-85.439
9675,Backbone CrossFit,Auburn,AL,United States,32.567,-85.5009
20015,CrossFit Bay Minette,Bay Minette,AL,United States,30.8803,-87.7715
9132,459 CrossFit,Bessemer,AL,United States,33.3422,-86.9069
416,CrossFit Birmingham,Birmingham,AL,United States,33.4256,-86.708
655,CrossFit Rebellion,Birmingham,AL,United States,33.5138,-86.7855
4657,CrossFit J19,Birmingham,AL,United States,33.3949,-86.7947
4886,CrossFit 280,Birmingham,AL,United States,33.4058,-86.6641
5925,CrossFit Irondale,Birmingham,AL,United States,,
7451,CrossFit Shades,Birmingham,AL,United States,33.4343,-86.8123
18630,CrossFit Laminin,Birmingham,AL,United States,33.4951,-86.8184
12710,Sand Mountain CrossFit,Boaz,AL,United States,34.1981,-86.1656
16199,CrossFit Chelsea,Chelsea,AL,United States,33.3464,-86.6393
4748,CrossFit Cullman,Cullman,AL,United States,34.1609,-86.8484
14742,CrossFit 256,Cullman,AL,United States,34.1808,-86.8489
2994,CrossFit Eastern Shore,Daphne,AL,United States,30.6065,-87.874
19699,CrossFit Jubilee,Daphne,AL,United States,30.6231,-87.8882
4535,CrossFit Protocol,Decatur,AL,United States,34.5901,-86.9859
19528,Golden Ape CrossFit,Decatur,AL,United States,34.5999,-87.0345
6112,CrossFit Avail,Demopolis,AL,United States,32.4352,-88.3261
1527,CrossFit Embrace,Dothan,AL,United States,31.2301,-85.4545
4116,Circle City CrossFit,Dothan,AL,United States,31.2859,-85.4451
12171,CrossFit Graphite,Dothan,AL,United States,31.1663,-85.4159
14545,Competitive Nature CrossFit,Dothan,AL,United States,31.2536,-85.3835
16644,Artisan CrossFit,Dothan,AL,United States,31.1917,-85.3846
12802,CrossFit FXT,Enterprise,AL,United States,31.3134,-85.8548
1525,CrossFit Eufaula,Eufaula,AL,United States,31.8916,-85.1413
13435,CrossFit Fairhope,Fairhope,AL,United States,30.5227,-87.8996
5522,CrossFit No'Ala,Florence,AL,United States,34.8329,-87.6661
9483,CrossFit Strong Heart,Foley,AL,United States,30.3904,-87.6824
2514,Brute Fitness CrossFit,Gadsden,AL,United States,34.0125,-86.0019
4234,CrossFit Gardendale,Gardendale,AL,United States,33.6506,-86.8113
12634,CrossFit Mephobia,Gardendale,AL,United States,33.6294,-86.8049
6979,CrossFit 684,Geneva,AL,United States,31.0476,-85.8934
7993,Gulf Shores CrossFit,Gulf Shores,AL,United States,30.332,-87.6813
8858,ABB CrossFit,Gulf Shores,AL,United States,30.3067,-87.6836
6334,CrossFit Guntersville,Guntersville,AL,United States,34.3384,-86.3123
20126,CrossFit Launch,Headland,AL,United States,31.3496,-85.3489
5394,CrossFit Furious,Helena,AL,United States,33.2941,-86.8388
20747,CrossFit Homewood,Homewood,AL,United States,33.4615,-86.8279
2104,Godspeed CrossFit,Hoover,AL,United States,33.3503,-86.7881
3013,CrossFit Hoover,Hoover,AL,United States,33.3644,-86.8251
6657,CrossFit Over the Mountain,Hoover,AL,United States,33.4021,-86.8049
1168,CrossFit Huntsville,Huntsville,AL,United States,34.7042,-86.593
12792,Rocket City CrossFit,Huntsville,AL,United States,34.7966,-86.5374
19558,Hampton Cove CrossFit,Huntsville,AL,United States,34.69,-86.5082
20623,Golden Ape CrossFit HSV,Huntsville,AL,United States,34.7767,-86.6657
20823,NCTHS CrossFit,Huntsville,AL,United States,,
20985,CrossFit Empire South,Huntsville,AL,United States,34.6511,-86.5655
324,Carport CrossFit,Irondale,AL,United States,33.5378,-86.7082
15213,CrossFit 251,Jackson,AL,United States,31.5087,-87.8963
17004,CrossFit Thelo,Jacksonville,AL,United States,33.8305,-85.8102
6686,CrossFit 205,Jasper,AL,United States,33.8468,-87.284
10749,CrossFit Derailed,Jasper,AL,United States,33.8353,-87.2784
16188,CrossFit Streak,Lemoore,AL,United States,,
1368,CrossFit Impulse,Madison,AL,United States,34.7517,-86.7137
1480,CrossFit Nomad,Madison,AL,United States,34.6921,-86.7529
5314,CrossFit Madison,Madison,AL,United States,34.7421,-86.7677
446,CrossFit Maxwell,Maxwell AFB,AL,United States,,
2364,River Region CrossFit,Millbrook,AL,United States,32.4587,-86.3836
16985,CrossFit ANEW,Millbrook,AL,United States,32.5015,-86.3872
2505,CrossFit Mobile,Mobile,AL,United States,30.6715,-88.2256
13745,CrossFit Stone,Mobile,AL,United States,30.6909,-88.0464
14412,CrossFit RoadHouse,Mobile,AL,United States,30.6604,-88.131
16929,JH CrossFit,Mobile,AL,United States,30.7013,-88.1218
17397,CrossFit Jacked,Mobile,AL,United States,30.7533,-88.2041
17417,Mobtown CrossFit,Mobile,AL,United States,30.6934,-88.0451
190,CrossFit Montgomery,Montgomery,AL,United States,32.3858,-86.3098
4914,WP CrossFit,Montgomery,AL,United States,32.3559,-86.2154
8406,Guns Out CrossFit,Montgomery,AL,United States,32.3824,-86.2323
12434,Project 9 CrossFit,Montgomery,AL,United States,,
20571,CrossFit Zapped,Moulton,AL,United States,34.4791,-87.2704
1076,CrossFit NorthRidge,Northport,AL,United States,33.2366,-87.5551
4486,CrossFit Oneonta,Oneonta,AL,United States,33.943,-86.464
14569,CrossFit Orange Beach,Orange Beach,AL,United States,30.2872,-87.615
6130,Stoked CrossFit,Oxford,AL,United States,33.5873,-85.8472
15058,More Fire CrossFit,Pelham,AL,United States,33.3413,-86.7946
19616,CrossFit Logan Martin,Pell City,AL,United States,33.5899,-86.2434
19650,CrossFit Pell City,Pell City,AL,United States,33.5532,-86.2746
7245,CrossFit Menawa,Phenix City,AL,United States,32.4971,-85.0185
13941,CrossFit Deprivation,Phenix City,AL,United States,32.5017,-85.0504
5637,Pike Road CrossFit,Pike Road,AL,United States,32.352,-86.1152
17365,Southern Strength CrossFit,Pinson,AL,United States,33.6885,-86.6874
7932,CrossFit 334,Prattville,AL,United States,32.4607,-86.4047
14552,CrossFit C Squared,Prattville,AL,United States,32.4594,-86.4736
1128,CrossFit Rabid,Rainbow City,AL,United States,33.9812,-86.0605
13045,CrossFit Saraland,Saraland,AL,United States,30.7958,-88.076
7042,Selma CrossFit,Selma,AL,United States,32.3966,-87.0881
10351,CrossFit Spanish Fort,Spanish Fort,AL,United States,30.6759,-87.8811
14098,TFX CrossFit,Spanish Fort,AL,United States,30.6763,-87.8299
20382,CrossFit TTA,Theodore,AL,United States,30.5632,-88.1265
9067,CrossFit Ilium,Troy,AL,United States,31.8104,-85.9716
12868,CrossFit 1776,Troy,AL,United States,31.9308,-85.8876
543,CrossFit Trussville,Trussville,AL,United States,33.6191,-86.6056
11898,CrossFit Eleven,Trussville,AL,United States,33.7126,-86.5138
3650,UA CrossFit Club,Tuscaloosa,AL,United States,,
7307,CrossFit Candor,Tuscaloosa,AL,United States,33.2366,-87.5501
7948,CrossFit RTR,Tuscaloosa,AL,United States,33.205,-87.5679
13193,CrossFit Tuscaloosa,Tuscaloosa,AL,United States,33.1987,-87.5623
13733,CrossFit Mudtown,Vestavia,AL,United States,33.4549,-86.7325
4845,CrossFit Intrigue,Wetumpka,AL,United States,32.4643,-86.1896
10805,Second Alarm CrossFit,Wetumpka,AL,United States,32.5402,-86.2331
20822,Bunker Hill CrossFit,FPO,AP,United States,,
16055,CrossFit 1230,Alma,AR,United States,35.4942,-94.1673
20361,CrossFit Phenom,Alma,AR,United States,35.4799,-94.2215
20403,Batesville CrossFit,Batesville,AR,United States,35.7702,-91.6091
20851,CrossFit Breaking Barriers,Beebe,AR,United States,35.0808,-91.8925
1405,CrossFit Legit,Benton,AR,United States,34.594,-92.5543
12765,CrossFit Testament,Benton,AR,United States,34.5833,-92.5743
492,CrossFit NWA,Bentonville,AR,United States,36.3729,-94.2088
7381,CrossFit BCSO,Bentonville,AR,United States,,
7482,CrossFit Bentonville,Bentonville,AR,United States,36.3568,-94.2311
11450,Bear State CrossFit,Bentonville,AR,United States,36.3493,-94.1976
13200,CrossFit Iron Hog,Bentonville,AR,United States,36.3338,-94.1919
18035,Kings River CrossFit,berryville,AR,United States,36.3671,-93.5698
5046,NewBreed CrossFit,Cabot,AR,United States,34.9595,-92.008
15496,CrossFit Graft,Cabot,AR,United States,34.9606,-92.0363
8770,Camp Robinson CrossFit,"Camp Joseph T. Robinson, N. Little Rock",AR,United States,,
144,CrossFit Conway,Conway,AR,United States,35.0592,-92.425
13479,Refine CrossFit,Conway,AR,United States,35.078,-92.4188
14482,CrossFit Sustain,El Dorado,AR,United States,33.2303,-92.6743
16991,CrossFit FarmStrong,Farmington,AR,United States,36.0385,-94.2489
1325,CrossFit Fayetteville,Fayetteville,AR,United States,36.0347,-94.169
10014,CrossFit 540 South,Fayetteville,AR,United States,36.0512,-94.205
11045,Hog Wild CrossFit,Fayetteville,AR,United States,36.0879,-94.1224
16052,CrossFit Commence,Fayetteville,AR,United States,36.0858,-94.1552
19745,Always Safe And Personable CrossFit,Fayetteville,AR,United States,36.1018,-94.1816
1895,CrossFit 413,Fort Smith,AR,United States,35.3341,-94.3928
9841,CrossFit Fort Smith,Fort Smith,AR,United States,35.3063,-94.3315
14992,Rye Hill CrossFit,Fort Smith,AR,United States,35.2668,-94.3649
19876,CrossFit Activate,Fort Smith,AR,United States,35.3437,-94.325
21269,Ranger CrossFit,Fort Smith,AR,United States,,
17692,CrossFit Greenbrier,Greenbrier,AR,United States,35.191,-92.3919
11654,East Center CrossFit,Greenwood,AR,United States,35.2077,-94.2428
9617,CrossFit Recharged,Harrison,AR,United States,36.2564,-93.092
10930,CrossFit Heber Springs,Heber Springs,AR,United States,,
18427,Hustletown CrossFit,Hope,AR,United States,33.6574,-93.5934
1903,CrossFit Hot Springs,Hot Springs,AR,United States,34.5071,-93.0587
4971,CrossFit Spa City,Hot Springs,AR,United States,34.466,-92.9676
13720,CrossFit Nyx,Hot Springs,AR,United States,34.4794,-93.1041
2817,Sherwood CrossFit,Jacksonville,AR,United States,34.8784,-92.1935
1290,CrossFit Natural State,Jonesboro,AR,United States,35.8039,-90.6731
1970,CrossFit 870,Jonesboro,AR,United States,35.8165,-90.6819
4197,West Little Rock CrossFit,Little Rock,AR,United States,34.7412,-92.4027
4688,Wellness Revolution CrossFit,Little Rock,AR,United States,34.7544,-92.4233
7461,CrossFit Little Rock,Little Rock,AR,United States,34.7589,-92.3001
7867,Razorback CrossFit,Little Rock,AR,United States,34.7955,-92.4162
7890,CrossFit FoxCroft,Little Rock,AR,United States,34.7791,-92.3648
13266,Omnis CrossFit,Little Rock,AR,United States,34.7118,-92.4107
18595,Above and Beyond CrossFit,Little Rock,AR,United States,34.743,-92.259
19129,CrossFit Midpoint,Little Rock,AR,United States,34.7056,-92.3913
19973,IOP CrossFit,Little Rock,AR,United States,34.7558,-92.2983
8353,CrossFit Argonaut,Lowell,AR,United States,36.2405,-94.174
5809,CrossFit Monticello,Monticello,AR,United States,33.6301,-91.8022
20661,TCAR CrossFit,Morrow,AR,United States,,
12677,CrossFit Amend,Mountain Home,AR,United States,36.3404,-92.3847
6775,CrossFit Align,North Little Rock,AR,United States,34.7929,-92.22
9896,501 CrossFit,North Little Rock,AR,United States,34.7943,-92.2248
10377,CrossFit Maumelle,North Little Rock,AR,United States,34.8108,-92.3603
14688,Rock City CrossFit,North Little Rock,AR,United States,34.8414,-92.3791
14737,CrossFit NLRPD,North Little Rock,AR,United States,,
15764,CrossFit Ricochet,Ozark,AR,United States,35.4876,-93.8261
6845,CrossFit Cathal,Paragould,AR,United States,36.0601,-90.547
13475,CrossFit 1210,Pine Bluff,AR,United States,34.1977,-92.0336
9128,CrossFit Reverence,Rogers,AR,United States,36.3166,-94.1978
5228,CrossFit Russellville,Russellville,AR,United States,35.2794,-93.1138
11008,CrossFit 479,Russellville,AR,United States,35.2626,-93.1026
17394,Searcy CrossFit,Searcy,AR,United States,35.2384,-91.7205
4990,CrossFit Siloam Springs,Siloam Springs,AR,United States,36.1764,-94.5615
2908,CrossFit 540,Springdale,AR,United States,36.1801,-94.1901
15770,CrossFit NWA South,Springdale,AR,United States,36.1506,-94.146
20855,CrossFit Fireground,Springdale,AR,United States,36.1506,-94.1459
2879,CrossFit Texarkana,Texarkana,AR,United States,33.4405,-94.0059
